latitude,longitude,bright_ti4,scan,track,acq_time,satellite,confidence,bright_ti5,frp,daynight,Class
58.33036,-119.47327,349.14,0.55,0.51,1118,0,1,294.74,8.39,0,1
59.4653,-121.27399,337.08,0.44,0.46,1118,0,1,285.27,7.41,0,1
58.4935,-121.4563,336.54,0.49,0.49,938,0,1,294.68,42.59,0,1
60.22398,-112.45528,337.84,0.41,0.6,2111,0,1,294.93,85.58,1,1
59.55453,-121.82522,300.52,0.42,0.45,1118,0,1,277.15,1.42,0,1
58.67861,-120.10527,343.98,0.45,0.47,938,0,1,280.76,7.73,0,1
61.0677,-112.36942,331.66,0.43,0.38,937,0,1,294.64,3.35,0,1
58.47788,-121.82973,367.0,0.51,0.49,938,0,2,295.84,13.45,0,1
60.18569,-112.29561,353.15,0.41,0.61,2111,0,1,304.82,13.3,1,1
61.06297,-112.34088,351.4,0.41,0.61,2111,0,1,294.59,21.08,1,1
59.6361,-116.20163,296.98,0.61,0.54,1118,0,1,284.85,1.77,0,1
60.01023,-116.00347,318.35,0.6,0.53,1118,0,1,288.91,2.17,0,1
58.52804,-121.81953,340.0,0.51,0.49,938,0,1,287.51,5.86,0,1
58.69921,-120.00888,324.43,0.51,0.49,1118,0,1,287.22,4.72,0,1
59.46042,-113.09537,310.07,0.43,0.38,937,0,1,288.66,1.23,0,1
58.46279,-121.55843,317.77,0.47,0.47,1118,0,1,285.28,2.98,0,1
59.51003,-111.684,367.0,0.73,0.76,1750,0,2,293.26,20.11,1,1
61.01328,-111.41601,296.09,0.42,0.37,937,0,1,285.0,0.62,0,1
58.63175,-121.52741,312.4,0.5,0.49,938,0,1,284.4,3.75,0,1
59.47572,-114.43891,337.21,0.34,0.56,2111,0,1,292.94,4.36,1,1
59.01917,-120.80858,322.7,0.48,0.48,938,0,1,286.41,7.9,0,1
58.11998,-119.90527,331.17,0.43,0.46,938,0,1,293.47,4.73,0,1
60.05434,-115.91682,320.23,0.51,0.41,937,0,1,291.23,2.04,0,1
59.83739,-110.92857,334.55,0.42,0.38,1930,0,1,293.12,106.25,1,1
59.50518,-114.15678,324.51,0.46,0.39,937,0,1,288.69,2.45,0,1
58.01551,-119.69153,298.33,0.42,0.46,938,0,1,285.37,2.61,0,1
60.40318,-117.98454,319.37,0.51,0.49,1118,0,1,288.34,9.73,0,1
60.64235,-115.74799,313.45,0.52,0.41,937,0,1,288.11,1.73,0,1
58.78726,-120.65614,350.12,0.48,0.48,1118,0,1,292.55,15.89,0,1
58.66645,-120.05325,329.55,0.44,0.46,938,0,1,289.82,2.7,0,1
58.7132,-118.18658,367.0,0.39,0.44,938,0,2,310.91,18.67,0,1
59.28213,-121.41985,318.63,0.44,0.46,1118,0,1,285.12,6.79,0,1
56.2434,-101.7361,367.0,0.55,0.68,1749,0,2,297.48,63.71,1,1
58.80359,-118.10828,354.11,0.58,0.52,1118,0,1,287.04,23.53,0,1
60.91064,-112.24532,303.61,0.43,0.38,937,0,1,287.89,2.53,0,1
58.47686,-118.01247,301.48,0.57,0.43,938,0,1,284.5,7.83,0,1
58.12094,-119.86583,312.0,0.54,0.51,1118,0,1,286.39,3.29,0,1
59.57601,-111.6037,367.0,0.43,0.62,2111,0,2,294.05,94.84,1,1
60.19306,-110.57909,344.0,0.41,0.37,1930,0,1,297.63,5.56,1,1
59.44777,-114.31873,319.76,0.46,0.39,937,0,1,286.19,5.93,0,1
59.4575,-114.33973,307.71,0.46,0.39,937,0,1,282.52,1.44,0,1
58.37094,-120.47793,324.59,0.46,0.47,938,0,1,290.61,3.73,0,1
58.72184,-120.56876,343.32,0.49,0.49,1118,0,1,286.89,14.85,0,1
59.03331,-120.88493,344.18,0.47,0.48,1118,0,1,291.27,5.3,0,1
58.75156,-120.67391,332.77,0.49,0.48,1118,0,1,285.51,3.98,0,1
58.32109,-119.32473,347.58,0.42,0.45,938,0,1,304.45,38.27,0,1
59.78469,-111.76158,316.34,0.41,0.6,1117,0,1,288.34,1.73,0,1
58.52456,-121.7578,313.06,0.51,0.49,938,0,1,285.89,4.27,0,1
59.35559,-121.4707,326.85,0.5,0.49,938,0,1,286.96,7.17,0,1
58.61719,-121.76672,312.3,0.51,0.49,938,0,1,280.86,4.73,0,1
58.40241,-121.53741,342.33,0.47,0.48,1118,0,1,288.71,10.5,0,1
61.0089,-112.42224,341.06,0.43,0.38,1930,0,1,306.26,12.72,1,1
54.78265,-123.81263,296.28,0.56,0.52,939,0,1,276.11,1.11,0,1
58.61333,-121.45845,314.56,0.5,0.49,938,0,1,285.11,3.95,0,1
58.99751,-120.64877,340.15,0.48,0.48,1118,0,1,284.94,4.39,0,1
59.06087,-114.58849,303.02,0.36,0.58,1118,0,1,281.72,1.12,0,1
59.62645,-114.46561,319.84,0.35,0.56,1118,0,1,290.53,2.53,0,1
58.7431,-118.25299,339.96,0.39,0.44,938,0,1,295.43,8.58,0,1
57.59402,-120.43752,309.63,0.45,0.47,938,0,1,288.15,2.01,0,1
60.39505,-118.01517,345.51,0.4,0.44,937,0,1,276.02,11.39,0,1
58.70843,-118.22921,367.0,0.39,0.44,938,0,2,304.38,16.86,0,1
60.57495,-119.56995,319.68,0.45,0.47,937,0,1,284.75,2.6,0,1
59.61051,-114.40655,353.78,0.46,0.39,937,0,1,317.27,36.87,0,1
59.37984,-121.51302,367.0,0.44,0.46,1118,0,2,301.1,9.46,0,1
59.84229,-115.16351,330.9,0.49,0.4,937,0,1,322.05,44.03,0,1
58.40113,-119.7505,367.0,0.53,0.5,1118,0,2,302.92,20.67,0,1
59.17672,-120.83818,313.19,0.46,0.47,1118,0,1,280.95,3.12,0,1
58.492,-121.50889,349.09,0.5,0.49,938,0,1,290.3,8.99,0,1
59.41118,-121.59447,340.46,0.43,0.46,1118,0,1,285.45,7.03,0,1
55.93147,-124.94719,339.69,0.43,0.38,2110,0,1,286.03,6.85,1,1
55.89376,-104.47884,334.26,0.69,0.74,1749,0,1,291.43,5.98,1,1
59.76471,-115.2991,352.91,0.32,0.55,1118,0,1,302.15,11.42,0,1
61.06089,-112.28048,301.88,0.43,0.38,937,0,1,287.55,4.42,0,1
59.43455,-120.58051,302.37,0.46,0.47,1118,0,1,282.79,2.42,0,1
61.13654,-112.3346,308.4,0.43,0.38,937,0,1,289.01,46.63,0,1
58.53606,-118.24582,299.92,0.59,0.53,1118,0,1,287.21,4.54,0,1
59.05216,-120.79065,321.04,0.47,0.48,1118,0,1,284.87,3.04,0,1
58.46735,-117.99552,318.31,0.57,0.43,938,0,1,284.68,5.35,0,1
55.94407,-104.45427,337.22,0.49,0.65,757,0,1,290.97,6.57,0,1
59.12659,-114.22242,304.35,0.37,0.58,1118,0,1,283.55,1.68,0,1
58.18706,-118.681,296.42,0.59,0.53,1118,0,1,286.37,2.98,0,1
58.43093,-117.9443,310.37,0.61,0.53,1118,0,1,288.54,4.97,0,1
58.21853,-120.10491,297.97,0.44,0.46,938,0,1,285.86,1.88,0,1
59.37435,-112.95664,334.13,0.47,0.4,1930,0,1,297.03,7.45,1,1
57.68275,-120.50278,316.28,0.54,0.5,1118,0,1,283.33,5.86,0,1
58.56133,-118.34718,318.61,0.39,0.44,938,0,1,292.37,3.52,0,1
59.44705,-115.40818,332.14,0.54,0.42,1930,0,1,297.13,7.94,1,1
59.84296,-110.8682,333.38,0.42,0.38,1930,0,1,293.07,4.82,1,1
56.07323,-103.65172,324.46,0.46,0.64,757,0,1,284.69,18.7,0,1
61.09084,-111.41595,297.79,0.42,0.38,937,0,1,285.45,0.71,0,1
58.77756,-119.97682,326.93,0.43,0.46,2111,0,1,292.93,4.29,1,1
58.72799,-121.45326,343.15,0.5,0.49,938,0,1,293.2,9.37,0,1
58.43176,-121.59002,341.91,0.47,0.47,1118,0,1,293.65,5.65,0,1
58.09363,-119.89664,317.93,0.43,0.46,938,0,1,287.24,2.95,0,1
59.53614,-114.50203,336.5,0.35,0.57,1118,0,1,294.21,4.6,0,1
60.25107,-115.92403,298.05,0.52,0.41,937,0,1,286.91,1.41,0,1
61.11676,-112.28823,337.1,0.42,0.38,1930,0,1,302.76,177.02,1,1
58.72894,-118.01298,367.0,0.59,0.53,1118,0,2,301.71,15.52,0,1
59.70576,-115.32275,346.77,0.32,0.55,1118,0,1,290.91,5.12,0,1
58.66447,-120.57262,355.52,0.46,0.47,938,0,1,280.9,15.73,0,1
58.75285,-120.70843,353.04,0.47,0.48,938,0,1,289.18,10.35,0,1
58.7336,-119.72948,325.55,0.43,0.46,938,0,1,289.03,2.68,0,1
58.83294,-113.23504,297.8,0.43,0.38,938,0,1,286.44,0.88,0,1
58.12569,-119.88185,308.71,0.54,0.51,1118,0,1,286.25,4.3,0,1
57.59522,-114.85123,325.52,0.32,0.55,2110,0,1,292.34,3.5,1,1
58.67571,-120.52641,355.51,0.49,0.49,1118,0,1,285.69,27.18,0,1
58.19986,-113.35306,324.7,0.43,0.62,1118,0,1,290.86,3.05,0,1
58.48384,-118.30891,340.07,0.39,0.44,938,0,1,295.26,4.09,0,1
60.22709,-112.35645,318.76,0.38,0.58,1117,0,1,289.16,2.83,0,1
59.45494,-121.50523,303.02,0.43,0.46,1118,0,1,279.44,1.87,0,1
58.6044,-121.48487,297.27,0.46,0.47,1118,0,1,281.86,1.38,0,1
58.50269,-118.3371,328.43,0.59,0.53,1118,0,1,293.25,5.51,0,1
58.73802,-120.08934,349.46,0.51,0.49,1118,0,1,292.23,13.96,0,1
58.24744,-120.02089,298.45,0.44,0.46,938,0,1,284.63,1.42,0,1
56.23491,-101.72622,334.85,0.39,0.59,757,0,1,289.96,2.73,0,1
58.1909,-119.76252,328.15,0.43,0.46,938,0,1,293.64,4.3,0,1
61.02355,-112.38947,329.79,0.35,0.56,1117,0,1,293.45,5.79,0,1
58.29708,-120.61993,347.39,0.51,0.49,1118,0,1,290.28,10.1,0,1
58.78751,-120.81976,352.67,0.48,0.48,1118,0,1,295.78,6.39,0,1
59.47194,-114.36873,322.01,0.35,0.57,1118,0,1,287.44,2.17,0,1
58.72849,-121.46195,344.99,0.5,0.49,938,0,1,285.16,10.5,0,1
59.32682,-121.5847,343.38,0.44,0.46,1118,0,1,288.94,6.82,0,1
58.81891,-118.12061,347.89,0.38,0.44,938,0,1,291.81,398.79,0,1
58.31981,-118.04034,298.43,0.61,0.53,1118,0,1,287.25,3.44,0,1
59.2369,-121.40034,296.7,0.5,0.49,938,0,1,279.51,0.84,0,1
58.86827,-120.50475,315.35,0.46,0.47,938,0,1,275.02,2.72,0,1
58.08583,-113.34784,319.95,0.42,0.38,938,0,1,289.25,2.07,0,1
55.74199,-125.01373,316.96,0.32,0.55,939,0,1,280.71,15.78,0,1
59.61768,-114.43972,298.83,0.35,0.56,1118,0,1,285.49,2.09,0,1
58.54266,-121.60974,316.44,0.46,0.47,1118,0,1,283.08,2.24,0,1
56.28645,-101.54488,314.38,0.38,0.59,757,0,1,284.38,3.91,0,1
58.12096,-119.84269,321.63,0.54,0.51,1118,0,1,290.41,3.4,0,1
57.75478,-122.63261,346.63,0.46,0.47,1119,0,1,290.91,5.16,0,1
58.55155,-121.74479,322.01,0.51,0.49,938,0,1,286.97,4.86,0,1
58.54155,-121.8131,336.05,0.45,0.47,1118,0,1,281.73,5.8,0,1
58.16508,-119.41366,333.01,0.42,0.45,938,0,1,292.0,5.19,0,1
59.64589,-114.38464,367.0,0.46,0.39,937,0,2,305.8,17.59,0,1
59.6698,-114.40854,329.39,0.5,0.41,1930,0,0,299.97,4.61,1,1
59.35968,-121.29331,304.02,0.44,0.46,1118,0,1,283.6,2.75,0,1
58.07651,-119.94439,306.75,0.43,0.46,938,0,1,283.7,4.88,0,1
58.7446,-118.24716,333.65,0.58,0.52,1118,0,1,295.07,8.06,0,1
58.07902,-119.79118,312.44,0.55,0.51,1118,0,1,286.72,4.78,0,1
58.86397,-120.57811,334.73,0.46,0.47,938,0,1,283.95,6.21,0,1
59.50919,-114.10394,326.59,0.5,0.41,1930,0,0,296.77,13.24,1,1
58.69782,-121.09663,353.54,0.47,0.48,1118,0,1,312.96,23.45,0,1
58.70171,-118.16259,341.44,0.58,0.52,1118,0,1,296.56,9.24,0,1
59.05185,-114.56139,333.15,0.53,0.42,1930,0,1,295.8,4.61,1,1
57.66335,-120.56049,318.27,0.53,0.5,1119,0,1,284.38,10.81,0,1
59.74988,-110.61541,295.99,0.4,0.37,937,0,1,285.31,0.68,0,1
59.60789,-114.3923,354.85,0.35,0.57,1118,0,1,295.03,6.69,0,1
58.65721,-120.1106,308.75,0.45,0.47,938,0,1,285.82,2.9,0,1
58.69612,-120.17197,303.21,0.45,0.47,938,0,1,282.75,1.33,0,1
58.52776,-118.18667,323.53,0.38,0.43,938,0,1,295.97,2.52,0,1
58.58919,-121.54495,340.37,0.46,0.47,1118,0,1,288.03,6.3,0,1
56.20779,-101.73373,329.71,0.39,0.59,757,0,1,287.11,4.19,0,1
59.10069,-114.00742,356.05,0.51,0.41,1930,0,1,302.19,16.44,1,1
58.79322,-118.09359,346.5,0.58,0.52,1118,0,1,290.22,20.71,0,1
58.47667,-118.22283,312.26,0.38,0.43,938,0,1,291.16,4.31,0,1
55.9403,-124.99518,298.68,0.43,0.46,1119,0,1,275.46,0.84,0,1
58.99712,-120.93873,322.6,0.47,0.48,1118,0,1,283.14,3.97,0,1
58.70996,-118.30468,367.0,0.39,0.44,938,0,2,300.03,19.69,0,1
59.56602,-113.08128,334.77,0.78,0.78,1750,0,1,290.7,38.91,1,1
59.35902,-121.53767,354.68,0.51,0.49,938,0,1,295.2,18.99,0,1
58.63625,-118.40978,367.0,0.39,0.44,938,0,2,300.92,18.39,0,1
59.1272,-120.40112,327.15,0.46,0.47,938,0,1,275.37,4.75,0,1
58.66911,-118.20718,333.09,0.39,0.44,938,0,1,297.18,5.35,0,1
58.32495,-120.5911,304.87,0.46,0.47,938,0,1,285.79,2.66,0,1
58.62875,-118.31541,332.4,0.39,0.44,938,0,1,298.84,6.47,0,1
58.5413,-118.35313,327.68,0.39,0.44,938,0,1,297.04,12.88,0,1
59.56574,-111.59711,367.0,0.44,0.38,1930,0,2,328.84,116.78,1,1
61.04132,-112.33051,303.2,0.43,0.38,937,0,1,288.09,32.39,0,1
58.49631,-118.29773,334.94,0.59,0.53,1118,0,1,295.41,10.5,0,1
58.62241,-120.59188,311.06,0.49,0.49,1118,0,1,282.12,10.6,0,1
59.31151,-121.78094,318.0,0.43,0.46,1118,0,1,283.34,4.48,0,1
56.07113,-103.64715,351.29,0.64,0.72,1749,0,1,288.46,24.19,1,1
58.09471,-119.72295,341.05,0.55,0.51,1118,0,1,289.37,142.57,0,1
59.35387,-123.06012,331.53,0.39,0.44,1118,0,1,281.52,5.12,0,1
59.28775,-121.44051,318.43,0.44,0.46,1118,0,1,282.97,7.18,0,1
58.46441,-118.32151,349.76,0.39,0.44,938,0,1,302.83,6.31,0,1
58.33685,-118.52812,333.26,0.59,0.53,1118,0,1,294.6,4.9,0,1
59.74695,-115.26997,325.18,0.53,0.42,1930,0,1,294.94,5.41,1,1
58.48574,-121.72131,332.35,0.51,0.49,938,0,1,290.52,4.04,0,1
59.60102,-121.87109,334.82,0.52,0.5,938,0,1,285.78,5.99,0,1
58.84266,-120.47525,341.17,0.49,0.48,1118,0,1,284.47,23.81,0,1
58.08508,-113.37063,316.88,0.42,0.38,938,0,1,287.66,1.7,0,1
59.72666,-115.27798,341.91,0.49,0.4,937,0,1,323.6,30.93,0,1
59.54407,-111.64762,346.24,0.44,0.38,1930,0,1,299.85,18.32,1,1
59.72796,-114.35007,313.94,0.46,0.39,937,0,1,287.7,4.08,0,1
59.44815,-113.05352,339.89,0.43,0.38,937,0,1,289.66,18.1,0,1
58.73316,-119.75969,312.8,0.52,0.5,1118,0,1,286.22,2.08,0,1
58.75582,-121.59752,332.05,0.45,0.47,1118,0,1,289.54,4.6,0,1
57.13743,-122.14292,296.89,0.49,0.49,1119,0,1,279.36,1.99,0,1
59.46206,-113.07874,300.51,0.43,0.38,937,0,1,285.69,1.49,0,1
59.12371,-120.44812,322.31,0.48,0.48,1118,0,1,285.07,3.65,0,1
58.59628,-121.5584,336.98,0.5,0.49,938,0,1,288.7,4.89,0,1
59.08664,-120.39388,334.57,0.46,0.47,938,0,1,283.87,4.23,0,1
58.50435,-121.46426,339.81,0.5,0.49,938,0,1,289.72,30.53,0,1
58.55957,-118.47842,305.3,0.39,0.44,938,0,1,287.93,19.05,0,1
61.22284,-110.85067,345.26,0.4,0.37,1930,0,1,301.94,8.4,1,1
58.26278,-120.65385,308.37,0.46,0.47,938,0,1,288.04,2.53,0,1
58.57748,-118.29401,322.98,0.39,0.44,938,0,1,296.19,4.54,0,1
59.67161,-114.42439,332.6,0.35,0.56,1118,0,1,295.89,4.11,0,1
58.28957,-119.4135,325.56,0.42,0.45,938,0,1,292.16,4.93,0,1
58.18062,-113.4063,330.72,0.42,0.38,938,0,1,290.08,5.36,0,1
58.03793,-119.83484,309.39,0.55,0.51,1118,0,1,283.3,3.35,0,1
58.75499,-121.67968,345.58,0.51,0.49,938,0,1,291.21,6.28,0,1
58.8514,-120.58957,336.5,0.46,0.47,938,0,1,282.03,7.65,0,1
59.30657,-123.1282,310.93,0.39,0.44,1118,0,1,279.25,1.57,0,1
59.59259,-114.45863,301.8,0.35,0.57,1118,0,1,285.41,2.82,0,1
59.4154,-121.52012,326.17,0.43,0.46,1118,0,1,285.63,10.04,0,1
59.35046,-121.37282,316.7,0.5,0.49,938,0,1,285.05,3.28,0,1
59.32499,-121.56009,348.98,0.44,0.46,1118,0,1,290.47,6.31,0,1
58.24374,-121.76435,344.14,0.47,0.48,1118,0,1,292.6,8.01,0,1
61.07994,-112.28757,300.13,0.43,0.38,937,0,1,287.4,12.99,0,1
58.36691,-118.30056,302.94,0.59,0.53,1118,0,1,288.78,2.01,0,1
60.36597,-118.06867,330.74,0.4,0.44,937,0,1,281.96,5.8,0,1
58.09658,-119.94283,352.36,0.54,0.51,1118,0,1,293.14,16.14,0,1
58.08054,-119.76387,319.48,0.43,0.46,938,0,1,290.51,3.62,0,1
59.64162,-114.50024,356.08,0.34,0.56,2111,0,0,303.21,14.29,1,1
58.24372,-118.6449,332.73,0.39,0.44,938,0,1,297.53,5.68,0,1
60.71234,-112.0778,367.0,0.42,0.61,2111,0,2,294.5,15.03,1,1
61.09998,-112.33445,340.18,0.43,0.38,1930,0,1,296.84,20.44,1,1
60.00105,-115.99969,367.0,0.51,0.41,937,0,2,305.09,5.21,0,1
57.56,-120.47575,329.0,0.54,0.51,1119,0,1,289.98,7.83,0,1
59.71798,-111.73117,297.06,0.41,0.61,1117,0,1,285.96,1.37,0,1
59.78924,-115.21787,349.49,0.49,0.4,937,0,1,296.14,7.37,0,1
58.68111,-120.55348,367.0,0.46,0.47,938,0,2,281.56,87.5,0,1
58.21159,-118.70115,319.42,0.39,0.44,938,0,1,291.16,2.58,0,1
58.4673,-118.45747,333.1,0.39,0.44,938,0,1,300.66,3.53,0,1
58.7131,-121.47759,352.8,0.46,0.47,1118,0,1,296.41,8.07,0,1
58.41258,-119.91713,301.15,0.53,0.5,1118,0,1,285.87,1.34,0,1
58.63885,-120.61378,313.8,0.49,0.49,1118,0,1,283.86,3.35,0,1
58.82674,-120.62036,306.25,0.47,0.47,938,0,1,284.14,3.05,0,1
59.42922,-114.28474,312.52,0.46,0.39,937,0,1,285.89,4.89,0,1
58.38555,-121.68069,300.76,0.46,0.47,1118,0,1,281.49,2.3,0,1
58.26804,-119.40977,330.54,0.55,0.51,1118,0,1,294.91,5.53,0,1
59.42665,-114.29634,342.5,0.35,0.57,2111,0,1,294.56,9.73,1,1
59.16548,-113.58259,301.58,0.44,0.38,938,0,1,282.8,1.1,0,1
59.60815,-113.05957,352.76,0.39,0.59,2111,0,1,291.74,9.0,1,1
59.78862,-111.73376,312.42,0.41,0.37,937,0,1,288.04,1.08,0,1
60.22081,-115.96239,312.54,0.59,0.53,1118,0,1,285.57,1.64,0,1
58.74886,-120.62819,354.24,0.49,0.48,1118,0,1,294.24,9.64,0,1
60.25341,-117.99509,314.28,0.4,0.44,937,0,1,281.32,2.54,0,1
58.60886,-120.60222,295.34,0.46,0.47,938,0,1,282.98,1.44,0,1
59.59552,-114.35584,308.58,0.35,0.57,1118,0,1,287.99,25.06,0,1
59.22577,-113.02111,304.1,0.43,0.38,938,0,1,284.12,1.67,0,1
59.66626,-114.34789,327.55,0.5,0.41,1930,0,1,297.06,10.33,1,1
60.25492,-117.7731,316.73,0.52,0.5,1118,0,1,287.27,3.99,0,1
58.34708,-120.58788,329.85,0.46,0.47,938,0,1,291.36,6.83,0,1
58.51553,-121.52122,339.78,0.5,0.49,938,0,1,288.47,6.98,0,1
58.57002,-120.80053,338.45,0.49,0.48,1118,0,1,286.2,23.29,0,1
58.35962,-120.57684,351.54,0.46,0.47,938,0,1,299.75,8.5,0,1
54.52181,-123.63058,301.42,0.54,0.51,1119,0,1,279.26,2.0,0,1
58.69677,-120.11647,367.0,0.45,0.47,938,0,2,282.25,20.36,0,1
59.55724,-114.26211,326.35,0.35,0.57,1118,0,1,286.82,1.75,0,1
59.41514,-115.75831,351.49,0.62,0.54,2111,0,1,303.97,63.35,1,1
58.34227,-119.56849,311.58,0.54,0.51,1118,0,1,287.66,3.98,0,1
58.43717,-118.49053,325.95,0.58,0.52,1118,0,1,293.11,6.57,0,1
58.39993,-118.53854,345.54,0.39,0.44,938,0,1,293.65,11.16,0,1
59.37246,-121.52971,354.44,0.51,0.49,938,0,1,296.27,20.65,0,1
58.69361,-118.20659,354.07,0.39,0.44,938,0,1,304.65,16.08,0,1
59.31133,-121.34029,329.87,0.5,0.49,938,0,1,289.27,11.78,0,1
59.07569,-120.42908,303.16,0.46,0.47,938,0,1,273.84,3.34,0,1
58.14504,-119.48449,311.74,0.42,0.45,938,0,1,288.0,1.85,0,1
58.75302,-118.12778,335.87,0.58,0.52,1118,0,1,295.64,8.16,0,1
58.29241,-120.7035,324.3,0.46,0.47,938,0,1,285.95,4.76,0,1
59.81947,-113.60243,301.58,0.36,0.57,1117,0,1,285.96,1.47,0,1
57.08821,-100.28923,349.87,0.43,0.38,1929,0,1,315.03,16.57,1,1
59.65369,-114.46417,300.4,0.35,0.56,1118,0,1,283.85,2.93,0,1
58.80529,-118.05918,355.83,0.58,0.52,1118,0,1,287.95,28.79,0,1
58.65611,-120.69312,303.7,0.49,0.48,1118,0,1,282.96,3.33,0,1
60.57539,-119.56561,313.91,0.45,0.47,1118,0,1,281.5,2.99,0,1
61.05326,-112.41608,328.59,0.43,0.38,1930,0,1,296.2,15.11,1,1
58.51689,-120.02579,347.45,0.44,0.46,938,0,1,301.03,3.59,0,1
58.86991,-120.96029,344.07,0.48,0.48,938,0,1,290.42,9.27,0,1
59.84164,-115.18362,307.84,0.32,0.55,1118,0,1,289.1,1.25,0,1
59.68216,-114.33247,347.15,0.5,0.41,1930,0,1,303.72,5.18,1,1
59.39359,-114.02848,318.37,0.45,0.39,937,0,1,290.4,1.75,0,1
58.56946,-118.3726,310.48,0.58,0.52,1118,0,1,287.89,5.25,0,1
59.28355,-121.55007,316.65,0.44,0.46,1118,0,1,283.71,2.59,0,1
60.44797,-118.01354,320.88,0.4,0.44,937,0,1,280.87,3.21,0,1
59.35041,-121.54858,342.22,0.51,0.49,938,0,1,291.18,16.81,0,1
59.3358,-106.83653,344.67,0.64,0.72,2111,0,1,295.63,25.42,1,1
59.50909,-113.98887,345.77,0.5,0.41,1930,0,1,295.43,34.18,1,1
57.62374,-120.57046,317.56,0.54,0.5,1119,0,1,285.48,7.72,0,1
58.57899,-118.36236,313.63,0.39,0.44,938,0,1,293.51,1.59,0,1
59.33544,-121.28203,329.29,0.5,0.49,938,0,1,286.25,2.7,0,1
59.802,-115.23085,348.08,0.49,0.4,937,0,1,298.6,22.5,0,1
58.11546,-113.31462,353.58,0.42,0.38,938,0,1,301.67,10.24,0,1
60.03146,-115.96365,306.71,0.51,0.41,937,0,1,288.24,12.9,0,1
59.57863,-114.21767,318.88,0.46,0.39,937,0,1,287.76,1.92,0,1
59.25988,-113.61536,306.82,0.44,0.38,938,0,1,286.95,1.26,0,1
58.64848,-118.06146,315.88,0.59,0.53,1118,0,1,290.47,4.3,0,1
58.50776,-121.68053,312.3,0.46,0.47,1118,0,1,283.53,2.73,0,1
58.47007,-118.34045,342.83,0.39,0.44,938,0,1,301.22,3.65,0,1
58.09292,-113.36874,348.63,0.52,0.41,1930,0,1,301.21,147.85,1,1
58.66467,-120.10655,310.04,0.51,0.49,1118,0,1,284.04,4.25,0,1
60.98084,-112.37232,331.41,0.43,0.38,1930,0,0,301.67,8.54,1,1
58.79579,-118.1956,302.38,0.39,0.44,938,0,1,289.05,1.59,0,1
59.17848,-112.79775,354.8,0.39,0.59,2111,0,1,301.29,14.04,1,1
56.24254,-101.7429,342.3,0.55,0.42,938,0,1,293.18,21.74,0,1
60.68645,-119.5838,296.56,0.45,0.47,937,0,1,279.22,3.46,0,1
58.68465,-118.34677,367.0,0.39,0.44,938,0,2,305.9,14.87,0,1
59.36389,-121.81735,319.82,0.52,0.5,938,0,1,284.59,4.56,0,1
59.55286,-113.92047,295.07,0.45,0.39,937,0,1,281.86,0.5,0,1
58.25988,-119.52806,317.19,0.55,0.51,1118,0,1,289.91,3.0,0,1
58.63253,-121.0602,367.0,0.48,0.48,1118,0,2,298.13,75.32,0,1
59.49793,-120.7913,307.39,0.45,0.47,1118,0,1,282.19,1.68,0,1
56.08809,-103.63055,367.0,0.38,0.36,1929,0,2,342.56,123.61,1,1
61.1053,-112.36492,332.93,0.43,0.38,1930,0,1,300.41,3.72,1,1
58.07685,-113.42634,315.39,0.43,0.62,1118,0,1,287.08,31.07,0,1
58.70285,-118.12186,349.99,0.38,0.43,938,0,1,300.79,7.44,0,1
59.3068,-106.58789,335.01,0.38,0.36,1930,0,1,299.41,3.71,1,1
58.65524,-120.5667,342.39,0.46,0.47,938,0,1,281.26,10.79,0,1
58.28331,-120.11073,295.92,0.52,0.5,1118,0,1,285.13,3.46,0,1
59.32672,-121.53595,324.76,0.51,0.49,938,0,1,285.61,3.68,0,1
58.62293,-118.04332,336.5,0.57,0.43,938,0,1,292.04,17.86,0,1
60.99318,-112.39468,318.37,0.35,0.56,1117,0,1,290.86,5.65,0,1
58.58369,-118.3196,312.85,0.39,0.44,938,0,1,294.67,1.99,0,1
58.16628,-120.36431,319.45,0.52,0.5,1118,0,1,285.51,3.4,0,1
59.14776,-120.46188,302.4,0.48,0.48,1118,0,1,282.59,1.5,0,1
60.40202,-118.01132,352.62,0.51,0.49,1118,0,1,294.1,17.63,0,1
61.10994,-112.3161,345.4,0.34,0.56,1117,0,1,297.03,13.08,0,1
58.32267,-120.62376,356.02,0.46,0.47,938,0,1,299.69,11.24,0,1
59.43581,-115.73947,327.98,0.62,0.54,2111,0,1,292.54,47.34,1,1
58.34945,-120.5552,319.54,0.46,0.47,938,0,1,291.89,3.16,0,1
58.08215,-119.78587,341.55,0.43,0.46,938,0,1,297.66,4.78,0,1
55.43611,-103.82584,336.08,0.38,0.36,1928,0,1,293.63,22.68,1,1
59.60064,-114.00908,328.74,0.49,0.41,1930,0,1,295.58,3.1,1,1
58.728,-119.79633,305.25,0.52,0.5,1118,0,1,284.63,3.63,0,1
58.83699,-120.64244,309.71,0.47,0.47,938,0,1,286.03,1.51,0,1
57.97105,-119.7252,318.8,0.42,0.46,938,0,1,286.59,2.17,0,1
58.47888,-118.38808,340.83,0.58,0.52,1118,0,1,294.54,13.1,0,1
59.55642,-114.37112,309.51,0.35,0.57,1118,0,1,285.14,0.97,0,1
58.07314,-113.37811,350.83,0.43,0.62,1118,0,1,292.58,16.43,0,1
58.3185,-119.26768,316.81,0.56,0.51,1118,0,1,286.8,24.39,0,1
